Date,Time,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%)
1/16/2021,16:00:00,11.5,232,0.97,4482.478208,0,1,64,80
1/16/2021,17:00:00,11.8,179,0.97,3548.684584,0,1,64,80
1/16/2021,18:00:00,11.8,51,0.97,1011.077731,0,1,65,86
1/16/2021,19:00:00,11.8,45,0.97,892.1274095,0,1,65,86
1/16/2021,20:00:00,11.8,40,0.97,793.0021417,0,1,65,86
1/16/2021,21:00:00,11.8,36,0.97,713.7019276,0,1,63,87
1/16/2021,22:00:00,11.8,30,0.97,594.7516063,0,1,63,87
1/16/2021,23:00:00,11.8,29,0.97,574.9265528,0,1,63,87
1/17/2021,0:00:00,11.8,109,0.97,2160.930836,1,1,67,88
1/17/2021,1:00:00,11.8,108,0.97,2141.105783,1,1,67,88
1/17/2021,2:00:00,11.7,108,0.97,2122.960818,1,1,67,88
1/17/2021,3:00:00,11.8,118,0.97,2339.356318,1,1,79,50
1/17/2021,4:00:00,11.3,154,0.97,2923.691371,1,1,79,50
1/17/2021,5:00:00,11.7,175,0.97,3439.982808,1,1,79,50
1/17/2021,6:00:00,11.7,224,0.97,4403.177994,1,1,86,30
1/17/2021,7:00:00,11.4,257,0.97,4922.325582,1,1,86,30
1/17/2021,8:00:00,11.4,257,0.97,4922.325582,1,1,86,30
1/17/2021,9:00:00,11.6,267,0.97,5203.572528,1,1,82,35
1/17/2021,10:00:00,11.6,246,0.97,4794.302779,1,1,82,35
1/17/2021,11:00:00,11.8,240,0.97,4758.01285,1,1,82,35
1/17/2021,12:00:00,11.9,236,0.97,4718.362743,1,1,73,63
1/17/2021,13:00:00,11.3,229,0.97,4347.567039,1,1,73,63
1/17/2021,14:00:00,11.3,225,0.97,4271.627003,1,1,73,63
1/17/2021,15:00:00,11.4,213,0.97,4079.592798,1,1,69,79
1/17/2021,16:00:00,11.6,204,0.97,3975.76328,1,1,69,79
1/17/2021,17:00:00,11.6,50,0.97,974.4517843,1,1,69,79
1/17/2021,18:00:00,11.6,48,0.97,935.473713,1,1,66,84
1/17/2021,19:00:00,11.6,45,0.97,877.0066059,1,1,66,84
1/17/2021,20:00:00,11.7,42,0.97,825.5958738,1,1,66,84
1/17/2021,21:00:00,11.7,40,0.97,786.2817846,1,1,63,86
1/17/2021,22:00:00,11.7,36,0.97,707.6536061,1,1,63,86
1/17/2021,23:00:00,11.7,30,0.97,589.7113385,1,1,63,86
1/18/2021,0:00:00,11.7,110,0.97,2162.274908,0,1,67,90
1/18/2021,1:00:00,11.7,110,0.97,2162.274908,0,1,67,90
1/18/2021,2:00:00,11.7,115,0.97,2260.560131,0,1,67,90
1/18/2021,3:00:00,11.5,122,0.97,2357.165265,0,1,76,51
1/18/2021,4:00:00,11.4,128,0.97,2451.586282,0,1,76,51
1/18/2021,5:00:00,11.5,179,0.97,3458.46379,0,1,76,51
1/18/2021,6:00:00,11.3,230,0.97,4366.552047,0,1,78,38
1/18/2021,7:00:00,11.2,265,0.97,4986.504993,0,1,78,38
1/18/2021,8:00:00,11.4,270,0.97,5171.314814,0,1,78,38
1/18/2021,9:00:00,11.6,272,0.97,5301.017707,0,1,77,37
1/18/2021,10:00:00,11.6,261,0.97,5086.638314,0,1,77,37
1/18/2021,11:00:00,11.5,241,0.97,4656.367449,0,1,77,37
1/18/2021,12:00:00,11.5,241,0.97,4656.367449,0,1,69,71
1/18/2021,13:00:00,11.6,210,0.97,4092.697494,0,1,69,71
1/18/2021,14:00:00,11.4,202,0.97,3868.909602,0,1,69,71
1/18/2021,15:00:00,11.4,202,0.97,3868.909602,0,1,65,82
1/18/2021,16:00:00,11.6,197,0.97,3839.34003,0,1,65,82
1/18/2021,17:00:00,11.7,38,0.97,746.9676954,0,1,65,82
1/18/2021,18:00:00,11.6,47,0.97,915.9846773,0,1,66,86
1/18/2021,19:00:00,11.6,42,0.97,818.5394988,0,1,66,86
1/18/2021,20:00:00,11.8,39,0.97,773.1770882,0,1,66,86
1/18/2021,21:00:00,11.8,33,0.97,654.2267669,0,1,62,91
1/18/2021,22:00:00,11.8,30,0.97,594.7516063,0,1,62,91
1/18/2021,23:00:00,11.7,108,0.97,2122.960818,0,1,62,91
1/19/2021,0:00:00,11.7,108,0.99,2166.733206,0,1,67,92
1/19/2021,1:00:00,11.7,108,0.99,2166.733206,0,1,67,92
1/19/2021,2:00:00,11.7,108,0.99,2166.733206,0,1,67,92
1/19/2021,3:00:00,11.6,108,0.99,2148.214119,0,1,77,55
1/19/2021,4:00:00,11.4,120,0.99,2345.75105,0,1,77,55
1/19/2021,5:00:00,11.2,146,0.99,2803.926986,0,1,77,55
1/19/2021,6:00:00,11.2,174,0.99,3341.666408,0,1,82,35
1/19/2021,7:00:00,11.3,255,0.99,4940.995358,0,1,82,35
1/19/2021,8:00:00,11.3,286,0.99,5541.665382,0,1,82,35
1/19/2021,9:00:00,11.8,269,0.99,5442.896917,0,1,81,35
1/19/2021,10:00:00,11.7,246,0.99,4935.336748,0,1,81,35
1/19/2021,11:00:00,11.5,238,0.99,4693.21683,0,1,81,35
1/19/2021,12:00:00,11.4,237,0.99,4632.858323,0,1,73,68
1/19/2021,13:00:00,11.4,223,0.99,4359.187367,0,1,73,68
1/19/2021,14:00:00,11.7,231,0.99,4634.40158,0,1,73,68
1/19/2021,15:00:00,11.8,198,0.99,4006.295872,0,1,68,81
1/19/2021,16:00:00,11.7,184,0.99,3691.471389,0,1,68,81
1/19/2021,17:00:00,11.8,38,0.99,768.8850663,0,1,68,81
1/19/2021,18:00:00,11.8,45,0.99,910.521789,0,1,64,87
1/19/2021,19:00:00,11.8,43,0.99,870.054154,0,1,64,87
1/19/2021,20:00:00,11.8,39,0.99,789.1188838,0,1,64,87
1/19/2021,21:00:00,11.8,33,0.99,667.7159786,0,1,65,90
1/19/2021,22:00:00,11.8,32,0.99,647.4821611,0,1,65,90
1/19/2021,23:00:00,11.7,109,0.99,2186.795551,0,1,65,90
1/20/2021,0:00:00,11.7,109,0.97,2142.617863,0,1,66,92
1/20/2021,1:00:00,11.7,109,0.97,2142.617863,0,1,66,92
1/20/2021,2:00:00,11.7,109,0.97,2142.617863,0,1,66,92
1/20/2021,3:00:00,11.5,126,0.97,2434.449372,0,1,80,40
1/20/2021,4:00:00,11.4,158,0.97,3026.176817,0,1,80,40
1/20/2021,5:00:00,11.5,165,0.97,3187.969415,0,1,80,40
1/20/2021,6:00:00,11.6,221,0.97,4307.076887,0,1,86,26
1/20/2021,7:00:00,11.2,266,0.97,5005.321993,0,1,86,26
1/20/2021,8:00:00,11.2,262,0.97,4930.053993,0,1,86,26
1/20/2021,9:00:00,11.4,250,0.97,4788.254458,0,1,83,28
1/20/2021,10:00:00,11.5,242,0.97,4675.688476,0,1,83,28
1/20/2021,11:00:00,11.2,237,0.97,4459.628994,0,1,83,28
1/20/2021,12:00:00,11.4,216,0.97,4137.051851,0,1,72,67
1/20/2021,13:00:00,11.4,218,0.97,4175.357887,0,1,72,67
1/20/2021,14:00:00,11.5,208,0.97,4018.773566,0,1,72,67
1/20/2021,15:00:00,11.5,219,0.97,4231.30486,0,1,69,78
1/20/2021,16:00:00,11.5,207,0.97,3999.452539,0,1,69,78
1/20/2021,17:00:00,11.5,38,0.97,734.1990168,0,1,69,78
1/20/2021,18:00:00,11.6,45,0.97,877.0066059,0,1,66,86
1/20/2021,19:00:00,11.7,46,0.97,904.2240523,0,1,66,86
1/20/2021,20:00:00,11.7,40,0.97,786.2817846,0,1,66,86
1/20/2021,21:00:00,11.7,35,0.97,687.9965615,0,1,65,92
1/20/2021,22:00:00,11.7,33,0.97,648.6824723,0,1,65,92
1/20/2021,23:00:00,11.6,31,0.97,604.1601063,0,1,65,92
1/21/2021,0:00:00,11.6,105,0.95,2004.155989,0,1,69,83
1/21/2021,1:00:00,11.6,105,0.95,2004.155989,0,1,69,83
1/21/2021,2:00:00,11.6,105,0.95,2004.155989,0,1,69,83
1/21/2021,3:00:00,11.6,105,0.95,2004.155989,0,1,78,41
1/21/2021,4:00:00,11.2,142,0.95,2616.920924,0,1,78,41
1/21/2021,5:00:00,11.3,165,0.95,3067.938294,0,1,78,41
1/21/2021,6:00:00,11.5,214,0.95,4049.448186,0,1,84,26
1/21/2021,7:00:00,11.4,257,0.95,4820.834333,0,1,84,26
1/21/2021,8:00:00,11.4,263,0.95,4933.382995,0,1,84,26
1/21/2021,9:00:00,11.5,256,0.95,4844.199699,0,1,82,32
1/21/2021,10:00:00,11.7,246,0.95,4735.929203,0,1,82,32
1/21/2021,11:00:00,11.8,237,0.95,4601.660624,0,1,82,32
1/21/2021,12:00:00,11.8,235,0.95,4562.828045,0,1,73,68
1/21/2021,13:00:00,11.8,191,0.95,3708.511305,0,1,73,68
1/21/2021,14:00:00,11.8,150,0.95,2912.443433,0,1,73,68
1/21/2021,15:00:00,11.8,177,0.95,3436.683251,0,1,72,74
1/21/2021,16:00:00,11.8,172,0.95,3339.601803,0,1,72,74
1/21/2021,17:00:00,11.9,90,0.95,1762.275094,0,1,72,74
1/21/2021,18:00:00,11.8,91,0.95,1766.882349,0,1,67,88
1/21/2021,19:00:00,11.6,76,0.95,1450.627192,0,1,67,88
1/21/2021,20:00:00,11.7,72,0.95,1386.12562,0,1,67,88
1/21/2021,21:00:00,11.6,70,0.95,1336.103993,0,1,64,80
1/21/2021,22:00:00,11.5,64,0.95,1211.049925,0,1,64,80
1/21/2021,23:00:00,11.5,56,0.95,1059.668684,0,1,64,80
1/22/2021,0:00:00,11.5,100,0.97,1932.102676,0,1,67,88
1/22/2021,1:00:00,11.5,100,0.97,1932.102676,0,1,67,88
1/22/2021,2:00:00,11.4,100,0.97,1915.301783,0,1,67,88
1/22/2021,3:00:00,11.3,110,0.97,2088.350979,0,1,82,34
1/22/2021,4:00:00,11.3,135,0.97,2562.976202,0,1,82,34
1/22/2021,5:00:00,11,197,0.97,3640.753477,0,1,82,34
1/22/2021,6:00:00,11.2,248,0.97,4666.615993,0,1,86,29
1/22/2021,7:00:00,11.2,277,0.97,5212.308993,0,1,86,29
1/22/2021,8:00:00,11.2,270,0.97,5080.589993,0,1,86,29
1/22/2021,9:00:00,11.4,250,0.97,4788.254458,0,1,83,35
1/22/2021,10:00:00,11.8,227,0.97,4500.287154,0,1,83,35
1/22/2021,11:00:00,11.5,217,0.97,4192.662807,0,1,83,35
1/22/2021,12:00:00,11.5,217,0.97,4192.662807,0,1,73,62
1/22/2021,13:00:00,11.5,210,0.97,4057.415619,0,1,73,62
1/22/2021,14:00:00,11.6,210,0.97,4092.697494,0,1,73,62
1/22/2021,15:00:00,11.6,216,0.97,4209.631708,0,1,70,78
1/22/2021,16:00:00,11.6,199,0.97,3878.318102,0,1,70,78
1/22/2021,17:00:00,11.8,39,0.97,773.1770882,0,1,70,78
1/22/2021,18:00:00,11.8,43,0.97,852.4773024,0,1,67,70
1/22/2021,19:00:00,11.8,42,0.97,832.6522488,0,1,67,70
1/22/2021,20:00:00,11.8,36,0.97,713.7019276,0,1,67,70
1/22/2021,21:00:00,11.8,32,0.97,634.4017134,0,1,65,88
1/22/2021,22:00:00,11.8,32,0.97,634.4017134,0,1,65,88
1/22/2021,23:00:00,11.6,100,0.97,1948.903569,0,1,65,88
1/23/2021,0:00:00,11.6,100,0.96,1928.811779,0,1,69,83
1/23/2021,1:00:00,11.5,100,0.96,1912.184092,0,1,69,83
1/23/2021,2:00:00,11.5,100,0.96,1912.184092,0,1,69,83
1/23/2021,3:00:00,11.3,114,0.96,2141.978736,0,1,81,54
1/23/2021,4:00:00,11.2,139,0.96,2588.598429,0,1,81,54
1/23/2021,5:00:00,11.5,183,0.96,3499.296888,0,1,81,54
1/23/2021,6:00:00,11.5,232,0.96,4436.267092,0,1,86,33
1/23/2021,7:00:00,11.3,257,0.96,4828.8468,0,1,86,33
1/23/2021,8:00:00,11.5,244,0.96,4665.729183,0,1,86,33
1/23/2021,9:00:00,11.5,232,0.96,4436.267092,0,1,83,35
1/23/2021,10:00:00,11.6,230,0.96,4436.267092,0,1,83,35
1/23/2021,11:00:00,11.6,227,0.96,4378.402739,0,1,83,35
1/23/2021,12:00:00,11.2,228,0.96,4246.046345,0,1,75,64
1/23/2021,13:00:00,11.1,255,0.96,4706.467018,0,1,75,64
1/23/2021,14:00:00,11.1,252,0.96,4651.096818,0,1,75,64
1/23/2021,15:00:00,11.6,216,0.96,4166.233443,0,1,71,80
1/23/2021,16:00:00,11.8,212,0.96,4159.582368,0,1,71,80
1/23/2021,17:00:00,11.9,216,0.96,4273.98086,0,1,71,80
1/23/2021,18:00:00,12,56,0.96,1117.380617,0,1,67,88
1/23/2021,19:00:00,12,48,0.96,957.7548146,0,1,67,88
1/23/2021,20:00:00,12,44,0.96,877.9419133,0,1,67,88
1/23/2021,21:00:00,12,37,0.96,738.2693362,0,1,66,90
1/23/2021,22:00:00,12,32,0.96,638.5032097,0,1,66,90
1/23/2021,23:00:00,11.9,102,0.96,2018.268739,0,1,66,90
1/24/2021,0:00:00,11.9,102,0.98,2060.316005,1,1,69,91
1/24/2021,1:00:00,11.9,102,0.98,2060.316005,1,1,69,91
1/24/2021,2:00:00,11.9,102,0.98,2060.316005,1,1,69,91
1/24/2021,3:00:00,11.6,120,0.98,2362.79443,1,1,82,37
1/24/2021,4:00:00,11.3,146,0.98,2800.386674,1,1,82,37
1/24/2021,5:00:00,11.3,171,0.98,3279.90494,1,1,82,37
1/24/2021,6:00:00,11.5,252,0.98,4919.093576,1,1,87,27
1/24/2021,7:00:00,11.4,280,0.98,5418.132054,1,1,87,27
1/24/2021,8:00:00,11.8,264,0.98,5287.770982,1,1,87,27
1/24/2021,9:00:00,11.9,246,0.98,4968.997423,1,1,85,30
1/24/2021,10:00:00,11.6,248,0.98,4883.108488,1,1,85,30
1/24/2021,11:00:00,11.8,223,0.98,4466.564125,1,1,85,30
1/24/2021,12:00:00,11.4,211,0.98,4082.949512,1,1,75,69
1/24/2021,13:00:00,11.6,196,0.98,3859.230902,1,1,75,69
1/24/2021,14:00:00,11.6,187,0.98,3682.02132,1,1,75,69
1/24/2021,15:00:00,11.6,198,0.98,3898.610809,1,1,72,76
1/24/2021,16:00:00,11.8,163,0.98,3264.797993,1,1,72,76
1/24/2021,17:00:00,11.8,34,0.98,681.0008083,1,1,72,76
1/24/2021,18:00:00,11.8,52,0.98,1041.530648,1,1,69,85
1/24/2021,19:00:00,11.8,48,0.98,961.4129059,1,1,69,85
1/24/2021,20:00:00,11.8,46,0.98,921.3540348,1,1,69,85
1/24/2021,21:00:00,11.8,40,0.98,801.1774215,1,1,68,88
1/24/2021,22:00:00,11.8,34,0.98,681.0008083,1,1,68,88
1/24/2021,23:00:00,11.8,88,0.98,1762.590327,1,1,68,88
1/25/2021,0:00:00,11.8,88,0.96,1726.619096,0,1,70,91
1/25/2021,1:00:00,11.8,88,0.96,1726.619096,0,1,70,91
1/25/2021,2:00:00,11.8,88,0.96,1726.619096,0,1,70,91
1/25/2021,3:00:00,11.5,112,0.96,2141.646183,0,1,83,46
1/25/2021,4:00:00,11.3,136,0.96,2555.343054,0,1,83,46
1/25/2021,5:00:00,11.6,158,0.96,3047.522611,0,1,83,46
1/25/2021,6:00:00,11.3,220,0.96,4133.643175,0,1,89,30
1/25/2021,7:00:00,11.8,259,0.96,5081.753931,0,1,89,30
1/25/2021,8:00:00,11.7,243,0.96,4727.417905,0,1,89,30
1/25/2021,9:00:00,11.7,249,0.96,4844.144273,0,1,86,33
1/25/2021,10:00:00,11.8,254,0.96,4983.650573,0,1,86,33
1/25/2021,11:00:00,11.8,236,0.96,4630.478485,0,1,86,33
1/25/2021,12:00:00,11.6,236,0.96,4551.995799,0,1,78,60
1/25/2021,13:00:00,11.7,230,0.96,4474.510774,0,1,78,60
1/25/2021,14:00:00,11.7,220,0.96,4279.966828,0,1,78,60
1/25/2021,15:00:00,11.7,216,0.96,4202.149249,0,1,73,73
1/25/2021,16:00:00,11.8,190,0.96,3727.927594,0,1,73,73
1/25/2021,17:00:00,11.8,44,0.96,863.3095481,0,1,73,73
1/25/2021,18:00:00,11.8,47,0.96,922.1715628,0,1,69,83
1/25/2021,19:00:00,11.8,44,0.96,863.3095481,0,1,69,83
1/25/2021,20:00:00,11.8,43,0.96,843.6888766,0,1,69,83
1/25/2021,21:00:00,11.8,35,0.96,686.7235042,0,1,68,88
1/25/2021,22:00:00,11.8,35,0.96,686.7235042,0,1,68,88
1/25/2021,23:00:00,11.8,34,0.96,667.1028326,0,1,68,88
1/26/2021,0:00:00,11.7,111,0.97,2181.931952,0,1,71,89
1/26/2021,1:00:00,11.7,111,0.97,2181.931952,0,1,71,89
1/26/2021,2:00:00,11.7,111,0.97,2181.931952,0,1,71,89
1/26/2021,3:00:00,11.6,111,0.97,2163.282961,0,1,81,40
1/26/2021,4:00:00,11.5,238,0.97,4598.404369,0,1,81,40
1/26/2021,5:00:00,11.2,178,0.97,3349.425995,0,1,81,40
1/26/2021,6:00:00,11.2,230,0.97,4327.909994,0,1,87,24
1/26/2021,7:00:00,11.3,282,0.97,5353.77251,0,1,87,24
1/26/2021,8:00:00,11.1,294,0.97,5482.803367,0,1,87,24
1/26/2021,9:00:00,11.3,274,0.97,5201.892439,0,1,85,30
1/26/2021,10:00:00,11.6,257,0.97,5008.682171,0,1,85,30
1/26/2021,11:00:00,11.7,253,0.97,4973.232288,0,1,85,30
1/26/2021,12:00:00,11.8,230,0.97,4559.762315,0,1,75,67
1/26/2021,13:00:00,11.6,228,0.97,4443.500137,0,1,75,67
1/26/2021,14:00:00,11.7,222,0.97,4363.863905,0,1,75,67
1/26/2021,15:00:00,11.7,218,0.97,4285.235726,0,1,72,74
1/26/2021,16:00:00,11.6,200,0.97,3897.807137,0,1,72,74
1/26/2021,17:00:00,11.8,210,0.97,4163.261244,0,1,72,74
1/26/2021,18:00:00,11.8,49,0.97,971.4276236,0,1,71,85
1/26/2021,19:00:00,11.6,50,0.97,974.4517843,0,1,71,85
1/26/2021,20:00:00,11.7,48,0.97,943.5381415,0,1,71,85
1/26/2021,21:00:00,11.8,40,0.97,793.0021417,0,1,67,90
1/26/2021,22:00:00,11.8,36,0.97,713.7019276,0,1,67,90
1/26/2021,23:00:00,11.6,110,0.97,2143.793926,0,1,67,90
1/27/2021,0:00:00,11.8,110,0.97,2180.75589,0,1,71,91
1/27/2021,1:00:00,11.8,110,0.97,2180.75589,0,1,71,91
1/27/2021,2:00:00,11.7,111,0.97,2181.931952,0,1,71,91
1/27/2021,3:00:00,11.6,112,0.97,2182.771997,0,1,80,45
1/27/2021,4:00:00,11.6,140,0.97,2728.464996,0,1,80,45
1/27/2021,5:00:00,11.5,180,0.97,3477.784817,0,1,80,45
1/27/2021,6:00:00,11.6,242,0.97,4716.346636,0,1,85,32
1/27/2021,7:00:00,11.3,272,0.97,5163.922421,0,1,85,32
1/27/2021,8:00:00,11.3,290,0.97,5505.652582,0,1,85,32
1/27/2021,9:00:00,11.5,272,0.97,5255.319278,0,1,82,35
1/27/2021,10:00:00,11.6,255,0.97,4969.7041,0,1,82,35
1/27/2021,11:00:00,11.8,209,0.97,4143.436191,0,1,82,35
1/27/2021,12:00:00,11.8,213,0.97,4222.736405,0,1,75,60
1/27/2021,13:00:00,11.2,220,0.97,4139.739994,0,1,75,60
1/27/2021,14:00:00,11.2,234,0.97,4403.177994,0,1,75,60
1/27/2021,15:00:00,11.4,235,0.97,4500.95919,0,1,73,74
1/27/2021,16:00:00,11.4,211,0.97,4041.286762,0,1,73,74
1/27/2021,17:00:00,11.6,38,0.97,740.5833561,0,1,73,74
1/27/2021,18:00:00,11.6,48,0.97,935.473713,0,1,70,85
1/27/2021,19:00:00,11.7,48,0.97,943.5381415,0,1,70,85
1/27/2021,20:00:00,11.7,48,0.97,943.5381415,0,1,70,85
1/27/2021,21:00:00,11.7,40,0.97,786.2817846,0,1,70,89
1/27/2021,22:00:00,11.7,36,0.97,707.6536061,0,1,70,89
1/27/2021,23:00:00,11.6,34,0.97,662.6272134,0,1,70,89
1/28/2021,0:00:00,11.6,106,0.97,2065.837783,0,1,73,81
1/28/2021,1:00:00,11.6,106,0.97,2065.837783,0,1,73,81
1/28/2021,2:00:00,11.6,106,0.97,2065.837783,0,1,73,81
1/28/2021,3:00:00,11.6,106,0.97,2065.837783,0,1,81,48
1/28/2021,4:00:00,11.3,157,0.97,2980.646398,0,1,81,48
1/28/2021,5:00:00,11.8,170,0.97,3370.259102,0,1,81,48
1/28/2021,6:00:00,11.4,225,0.97,4309.429012,0,1,86,37
1/28/2021,7:00:00,11.5,269,0.97,5197.356198,0,1,86,37
1/28/2021,8:00:00,11.4,287,0.97,5496.916117,0,1,86,37
1/28/2021,9:00:00,11.7,253,0.97,4973.232288,0,1,82,41
1/28/2021,10:00:00,11.8,248,0.97,4916.613279,0,1,82,41
1/28/2021,11:00:00,11.6,231,0.97,4501.967244,0,1,82,41
1/28/2021,12:00:00,11.6,213,0.97,4151.164601,0,1,76,69
1/28/2021,13:00:00,11.6,214,0.97,4170.653637,0,1,76,69
1/28/2021,14:00:00,11.5,212,0.97,4096.057673,0,1,76,69
1/28/2021,15:00:00,11.5,209,0.97,4038.094593,0,1,73,76
1/28/2021,16:00:00,11.8,205,0.97,4064.135976,0,1,73,76
1/28/2021,17:00:00,11.6,40,0.97,779.5614275,0,1,73,76
1/28/2021,18:00:00,11.6,49,0.97,954.9627487,0,1,72,84
1/28/2021,19:00:00,11.7,50,0.97,982.8522308,0,1,72,84
1/28/2021,20:00:00,11.8,46,0.97,911.952463,0,1,72,84
1/28/2021,21:00:00,11.8,40,0.97,793.0021417,0,1,68,88
1/28/2021,22:00:00,11.8,36,0.97,713.7019276,0,1,68,88
1/28/2021,23:00:00,11.7,100,0.97,1965.704462,0,1,68,88
1/29/2021,0:00:00,11.6,100,0.97,1948.903569,0,1,71,91
1/29/2021,1:00:00,11.6,100,0.97,1948.903569,0,1,71,91
1/29/2021,2:00:00,11.6,102,0.97,1987.88164,0,1,71,91
1/29/2021,3:00:00,11.5,110,0.97,2125.312943,0,1,80,59
1/29/2021,4:00:00,11.3,152,0.97,2885.721353,0,1,80,59
1/29/2021,5:00:00,11.2,190,0.97,3575.229995,0,1,80,59
1/29/2021,6:00:00,11.6,245,0.97,4774.813743,0,1,85,36
1/29/2021,7:00:00,11.6,267,0.97,5203.572528,0,1,85,36
1/29/2021,8:00:00,11.6,264,0.97,5145.105421,0,1,85,36
1/29/2021,9:00:00,11.6,248,0.97,4833.28085,0,1,84,33
1/29/2021,10:00:00,11.8,240,0.97,4758.01285,0,1,84,33
1/29/2021,11:00:00,11.8,250,0.97,4956.263386,0,1,84,33
1/29/2021,12:00:00,11.5,230,0.97,4443.836154,0,1,76,67
1/29/2021,13:00:00,11.6,219,0.97,4268.098815,0,1,76,67
1/29/2021,14:00:00,11.6,214,0.97,4170.653637,0,1,76,67
1/29/2021,15:00:00,11.6,220,0.97,4287.587851,0,1,73,79
1/29/2021,16:00:00,11.7,211,0.97,4147.636414,0,1,73,79
1/29/2021,17:00:00,11.5,35,0.97,676.2359365,0,1,73,79
1/29/2021,18:00:00,11.7,49,0.97,963.1951861,0,1,70,87
1/29/2021,19:00:00,11.7,49,0.97,963.1951861,0,1,70,87
1/29/2021,20:00:00,11.7,46,0.97,904.2240523,0,1,70,87
1/29/2021,21:00:00,11.7,40,0.97,786.2817846,0,1,70,89
1/29/2021,22:00:00,11.7,34,0.97,668.3395169,0,1,70,89
1/29/2021,23:00:00,11.7,103,0.97,2024.675595,0,1,70,89
1/30/2021,0:00:00,11.7,103,0.97,2024.675595,0,1,70,62
1/30/2021,1:00:00,11.7,103,0.97,2024.675595,0,1,70,62
1/30/2021,2:00:00,11.7,103,0.97,2024.675595,0,1,70,62
1/30/2021,3:00:00,11.5,110,0.97,2125.312943,0,1,77,34
1/30/2021,4:00:00,11.3,152,0.97,2885.721353,0,1,77,34
1/30/2021,5:00:00,11.6,160,0.97,3118.24571,0,1,77,34
1/30/2021,6:00:00,11.9,208,0.97,4158.556994,0,1,83,32
1/30/2021,7:00:00,11.6,238,0.97,4638.390493,0,1,83,32
1/30/2021,8:00:00,11.5,240,0.97,4637.046422,0,1,83,32
1/30/2021,9:00:00,11.5,244,0.97,4714.330529,0,1,82,35
1/30/2021,10:00:00,11.5,244,0.97,4714.330529,0,1,82,35
1/30/2021,11:00:00,11.4,224,0.97,4290.275994,0,1,82,35
1/30/2021,12:00:00,11.4,224,0.97,4290.275994,0,1,75,64
1/30/2021,13:00:00,11.5,216,0.97,4173.34178,0,1,75,64
1/30/2021,14:00:00,11.5,216,0.97,4173.34178,0,1,75,64
1/30/2021,15:00:00,11.5,210,0.97,4057.415619,0,1,72,72
1/30/2021,16:00:00,11.7,173,0.97,3400.668718,0,1,72,72
1/30/2021,17:00:00,11.8,165,0.97,3271.133835,0,1,72,72
1/30/2021,18:00:00,11.7,49,0.97,963.1951861,0,1,72,80
1/30/2021,19:00:00,11.7,43,0.97,845.2529184,0,1,72,80
1/30/2021,20:00:00,11.7,41,0.97,805.9388292,0,1,72,80
1/30/2021,21:00:00,11.7,33,0.97,648.6824723,0,1,66,58
1/30/2021,22:00:00,11.7,33,0.97,648.6824723,0,1,66,58
1/30/2021,23:00:00,11.6,102,0.97,1987.88164,0,1,66,58
1/31/2021,0:00:00,11.6,102,0.98,2008.375265,1,1,70,50
1/31/2021,1:00:00,11.6,102,0.98,2008.375265,1,1,70,50
1/31/2021,2:00:00,11.6,102,0.98,2008.375265,1,1,70,50
1/31/2021,3:00:00,11.6,114,0.98,2244.654708,1,1,79,39
1/31/2021,4:00:00,11.7,133,0.98,2641.339376,1,1,79,39
1/31/2021,5:00:00,11.8,170,0.98,3405.004042,1,1,79,39
1/31/2021,6:00:00,11.2,211,0.98,4011.318819,1,1,85,36
1/31/2021,7:00:00,11.2,240,0.98,4562.637519,1,1,85,36
1/31/2021,8:00:00,11.3,245,0.98,4699.279008,1,1,85,36
1/31/2021,9:00:00,11.4,243,0.98,4702.164604,1,1,83,40
1/31/2021,10:00:00,11.5,235,0.98,4587.249961,1,1,83,40
1/31/2021,11:00:00,11.6,224,0.98,4410.549602,1,1,83,40
1/31/2021,12:00:00,11.6,220,0.98,4331.789788,1,1,76,64
1/31/2021,13:00:00,11.5,215,0.98,4196.845709,1,1,76,64
1/31/2021,14:00:00,11.5,215,0.98,4196.845709,1,1,76,64
1/31/2021,15:00:00,11.5,212,0.98,4138.285071,1,1,72,72
1/31/2021,16:00:00,11.8,178,0.98,3565.239526,1,1,72,72
1/31/2021,17:00:00,11.7,50,0.98,992.984728,1,1,72,72
1/31/2021,18:00:00,11.7,47,0.98,933.4056443,1,1,69,66
1/31/2021,19:00:00,11.7,45,0.98,893.6862552,1,1,69,66
1/31/2021,20:00:00,11.7,44,0.98,873.8265606,1,1,69,66
1/31/2021,21:00:00,11.8,36,0.98,721.0596794,1,1,65,75
1/31/2021,22:00:00,11.8,34,0.98,681.0008083,1,1,65,75
1/31/2021,23:00:00,11.7,97,0.98,1926.390372,1,1,65,75
2/1/2021,0:00:00,11.7,97,0.97,1906.733328,0,1,66,75
2/1/2021,1:00:00,11.7,97,0.97,1906.733328,0,1,66,75
2/1/2021,2:00:00,11.7,97,0.97,1906.733328,0,1,66,75
2/1/2021,3:00:00,11.5,97,0.97,1874.139596,0,1,79,48
2/1/2021,4:00:00,11.2,133,0.97,2502.660996,0,1,79,48
2/1/2021,5:00:00,11.4,169,0.97,3236.860013,0,1,79,48
2/1/2021,6:00:00,11.3,219,0.97,4157.716949,0,1,85,32
2/1/2021,7:00:00,11.2,240,0.97,4516.079994,0,1,85,32
2/1/2021,8:00:00,11.3,125,0.97,2373.126113,0,1,85,32
